policy_id,age,customer_months,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud
634313,24,94,2016-09-24,A,250/500,2000,1564.87,0,582360,FEMALE,Associate,prof-specialty,bungie-jumping,husband,10420,0,2026-03-01,Single Vehicle Collision,Front Collision,Total Loss,Ambulance,S2,Riverwood,9,1,YES,2,3,NO,103616.55,7198,14026,54168,Saab,92x,2018,0
347924,47,262,2001-03-02,A,100/300,2000,1470.7,0,616847,MALE,MD,priv-house-serv,reading,husband,35174,0,2026-02-24,Single Vehicle Collision,Front Collision,Minor Damage,Fire,S1,Columbus,7,1,NO,0,1,NO,90833.40000000001,10872,11128,44044,Toyota,Camry,2016,0
601299,44,290,2003-01-04,C,250/500,2000,1303.28,6000000,622060,FEMALE,MD,other-service,bungie-jumping,unmarried,61038,-29533,2026-01-11,Multi-vehicle Collision,Rear Collision,Major Damage,Other,S2,Arlington,21,3,?,1,0,?,86373.0,11499,10733,37956,Dodge,RAM,2022,1
351957,47,263,2015-07-29,A,250/500,2000,1127.83,0,476010,MALE,MD,craft-repair,base-jumping,unmarried,34370,0,2026-01-07,Parked Car,?,Trivial Damage,,S3,Arlington,3,1,YES,2,3,YES,6601.5,882,431,3603,Toyota,Camry,2006,0
154140,30,111,2012-12-06,C,250/500,2000,1102.03,6000000,482125,FEMALE,PhD,other-service,base-jumping,own-child,55175,-56797,2025-12-25,Parked Car,?,Minor Damage,,S2,Arlington,5,1,NO,1,3,NO,5645.700000000001,741,786,2831,Volkswagen,Passat,2009,0
662805,57,459,2020-08-27,C,250/500,500,1262.66,4000000,452566,MALE,College,armed-forces,exercise,husband,24551,-48732,2026-01-28,Parked Car,?,Minor Damage,,S4,Arlington,4,1,NO,0,0,NO,8795.25,622,640,4879,Honda,Civic,2013,0
422651,31,148,2025-06-30,B,250/500,500,1142.88,0,595196,MALE,Associate,protective-serv,movies,husband,39132,0,2026-02-25,Multi-vehicle Collision,Side Collision,Major Damage,Other,S5,Arlington,21,4,YES,2,0,?,101425.5,6989,13341,53865,Audi,A5,2010,0
833137,36,208,2011-07-08,B,250/500,500,1100.42,0,419296,MALE,Associate,craft-repair,base-jumping,other-relative,0,0,2026-02-15,Multi-vehicle Collision,Side Collision,Total Loss,Other,S2,Arlington,16,3,YES,1,0,YES,68242.5,10019,4994,34536,Accura,TL,2015,0
179830,41,279,2025-01-21,B,100/300,1000,1471.27,0,589323,FEMALE,PhD,prof-specialty,sleeping,wife,71609,0,2026-01-19,Single Vehicle Collision,Rear Collision,Major Damage,Fire,S2,Northbend,23,1,YES,2,3,?,145129.05000000002,18278,18767,72609,Volkswagen,Passat,2026,0
958526,25,96,2008-10-14,A,250/500,1000,1226.08,0,457476,MALE,Masters,protective-serv,chess,unmarried,0,-70009,2026-01-02,Multi-vehicle Collision,Side Collision,Total Loss,Other,S5,Riverwood,10,3,YES,2,3,NO,109138.05,7403,15331,59907,Jeep,Wrangler,2017,1
411730,34,169,2011-06-08,B,500/1000,2000,1092.07,0,429539,FEMALE,Masters,handlers-cleaners,bungie-jumping,husband,0,0,2026-03-02,Single Vehicle Collision,Side Collision,Major Damage,Police,S3,Arlington,14,1,YES,0,3,YES,72697.5,9662,4776,38729,Toyota,Camry,2012,0
708826,57,473,2008-11-20,B,100/300,500,838.5,7000000,593072,FEMALE,High School,farming-fishing,golf,own-child,0,0,2025-12-22,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,S1,Hillsdale,7,3,NO,0,1,?,83448.90000000001,9397,10145,40737,Dodge,RAM,2006,0
114254,27,79,2007-10-20,B,100/300,1000,1359.58,0,471483,MALE,PhD,adm-clerical,reading,not-in-family,13388,-38811,2026-02-03,Single Vehicle Collision,Rear Collision,Major Damage,Other,S2,Springfield,14,1,NO,2,3,?,95025.15000000001,9085,8960,51878,Volkswagen,Jetta,2018,1
683001,51,351,2003-04-28,C,100/300,2000,1377.48,0,434255,MALE,Associate,sales,skydiving,other-relative,0,0,2026-01-08,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,S5,Northbend,14,1,?,0,2,NO,117186.75000000001,7786,14547,60179,Audi,A5,2015,0
807128,51,389,2007-08-22,B,100/300,500,1737.66,0,471459,FEMALE,MD,craft-repair,kayaking,unmarried,0,-65856,2026-03-01,Multi-vehicle Collision,Front Collision,Total Loss,Fire,S3,Hillsdale,10,3,YES,1,3,NO,78985.8,6520,6520,44266,Saab,93,2026,0
978371,27,38,2006-04-24,A,250/500,1000,1000.07,0,439136,MALE,Masters,transport-moving,yachting,not-in-family,0,-41565,2026-01-17,Vehicle Theft,?,Trivial Damage,,S5,Springfield,17,1,?,2,1,NO,9379.800000000001,1494,723,5095,BMW,X5,2015,0
785496,36,220,2016-04-03,B,500/1000,1000,1088.31,0,488562,MALE,PhD,tech-support,reading,own-child,0,-53611,2026-01-15,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,S2,Columbus,15,1,YES,2,3,?,66748.05,9427,5150,35882,Suburu,Impreza,2007,1
550447,26,89,2005-09-03,B,100/300,2000,1093.15,0,600171,FEMALE,JD,farming-fishing,polo,husband,0,0,2025-12-22,Vehicle Theft,?,Trivial Damage,,S1,Arlington,4,1,?,1,2,?,10065.6,1260,669,5253,BMW,M5,2019,0
478889,41,284,2022-08-29,A,100/300,500,1147.49,0,478002,FEMALE,Associate,prof-specialty,sleeping,own-child,56930,-47750,2026-02-15,Multi-vehicle Collision,Side Collision,Major Damage,Other,S2,Hillsdale,12,2,?,2,3,?,89727.75,12593,6116,48934,Audi,A3,2014,1
909927,46,321,2025-06-14,B,100/300,2000,1098.13,0,418387,FEMALE,High School,craft-repair,chess,wife,0,-57020,2026-03-08,Multi-vehicle Collision,Side Collision,Total Loss,Other,S1,Northbrook,20,2,?,0,2,YES,83308.5,10670,5390,42284,Ford,F150,2010,1
268878,35,150,2021-06-16,A,100/300,500,1034.76,0,575975,MALE,Associate,protective-serv,reading,other-relative,0,-63684,2026-01-20,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,S6,Springfield,15,3,YES,0,3,NO,54162.0,4397,4522,31721,Nissan,Pathfinder,2012,0
115901,30,140,2011-08-01,B,500/1000,1000,1440.98,0,483993,FEMALE,High School,exec-managerial,golf,husband,80379,0,2026-02-12,Single Vehicle Collision,Rear Collision,Major Damage,Ambulance,S2,Springfield,1,1,?,2,0,NO,87748.65000000001,5444,5937,49309,Saab,92x,2006,0
528231,50,353,2009-04-19,A,250/500,500,1676.43,0,482086,MALE,PhD,transport-moving,base-jumping,not-in-family,61648,-13951,2026-03-25,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,S3,Hillsdale,3,1,?,2,0,YES,105408.0,7386,8053,60132,Suburu,Legacy,2017,0
611393,34,191,2021-04-26,A,250/500,500,1195.74,0,464800,FEMALE,PhD,armed-forces,movies,husband,0,0,2026-02-26,Multi-vehicle Collision,Side Collision,Major Damage,Fire,S2,Arlington,20,3,YES,1,1,?,65950.2,9732,4796,38443,BMW,M5,2011,1
961511,31,132,2022-11-16,B,250/500,500,1053.06,0,466393,MALE,MD,exec-managerial,kayaking,unmarried,54543,-61789,2026-01-21,Multi-vehicle Collision,Front Collision,Minor Damage,Other,S3,Columbus,4,3,?,2,1,?,99339.75,6884,13931,52063,Chevrolet,Tahoe,2016,0
880486,28,135,2021-02-20,A,100/300,2000,1335.14,0,609976,FEMALE,MD,craft-repair,dancing,husband,0,-47093,2026-01-06,Single Vehicle Collision,Rear Collision,Major Damage,Police,S1,Columbus,10,1,YES,1,2,NO,71991.45000000001,4733,8960,40036,Mercedes,E400,2006,1
571544,41,249,2017-07-10,B,100/300,500,1330.71,0,447413,FEMALE,MD,sales,base-jumping,husband,0,0,2026-02-03,Vehicle Theft,?,Trivial Damage,Police,S1,Springfield,2,1,YES,1,3,YES,8210.7,648,684,4578,Toyota,Camry,2025,0
500371,42,288,2007-11-21,A,100/300,2000,1519.26,0,616734,MALE,High School,transport-moving,board-games,own-child,36913,0,2026-01-10,Multi-vehicle Collision,Front Collision,Major Damage,Fire,S1,Northbrook,13,3,YES,0,1,?,74926.35,5841,12079,41830,Suburu,Legacy,2018,0
343896,42,223,2017-06-15,C,250/500,2000,1154.12,5000000,459748,MALE,MD,machine-op-inspct,reading,other-relative,0,0,2026-02-06,Vehicle Theft,?,Minor Damage,Police,S4,Riverwood,8,1,?,0,0,?,6829.650000000001,796,749,3408,Mercedes,E400,2018,1
823414,32,166,2001-12-10,A,250/500,500,1012.2,0,625644,FEMALE,Associate,exec-managerial,base-jumping,other-relative,47071,0,2026-02-11,Multi-vehicle Collision,Rear Collision,Major Damage,Fire,S1,Hillsdale,17,4,NO,2,1,NO,49608.450000000004,3417,3646,27223,Mercedes,E400,2007,1
579399,32,112,2016-11-05,A,500/1000,1000,1089.53,0,477424,FEMALE,Associate,exec-managerial,bungie-jumping,not-in-family,0,0,2026-02-21,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,S3,Riverwood,18,3,YES,0,3,NO,45839.25,0,4112,30159,Audi,A5,2016,1
731121,45,315,2015-12-11,B,100/300,1000,1185.09,0,618980,FEMALE,College,machine-op-inspct,cross-fit,husband,49151,-65270,2026-02-16,Multi-vehicle Collision,Side Collision,Major Damage,Fire,S1,Northbrook,20,3,YES,0,3,?,65622.15000000001,10146,5043,34130,Jeep,Wrangler,2021,0
104565,25,94,2010-11-15,B,250/500,1000,1061.31,0,453793,FEMALE,Associate,armed-forces,video-games,other-relative,54491,0,2026-02-17,Multi-vehicle Collision,Front Collision,Minor Damage,Other,S2,Arlington,15,3,?,0,2,?,97264.8,7701,7197,60191,Jeep,Wrangler,2007,0
463915,41,204,2019-02-19,B,100/300,2000,1377.98,4000000,489848,FEMALE,High School,priv-house-serv,skydiving,other-relative,0,0,2025-12-25,Single Vehicle Collision,Rear Collision,Minor Damage,Police,S3,Columbus,19,1,NO,2,1,NO,120926.25000000001,15080,16349,56673,Chevrolet,Silverado,2006,0
330175,38,257,2006-09-24,A,250/500,1000,1388.22,0,602853,FEMALE,JD,craft-repair,movies,unmarried,0,-80879,2026-02-04,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,S6,Columbus,12,3,NO,1,3,?,63798.3,7884,8062,31195,Nissan,Ultima,2023,0
550247,37,238,2012-04-20,A,250/500,500,917.51,8000000,471270,FEMALE,Associate,adm-clerical,camping,husband,59101,0,2026-03-22,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,S1,Arlington,7,3,?,0,1,?,98502.75,13398,6613,53701,BMW,3 Series,2021,0
266351,24,61,2007-01-11,C,100/300,500,906.06,0,478347,FEMALE,College,priv-house-serv,paintball,other-relative,48348,0,2026-01-15,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,S2,Northbend,15,3,YES,2,1,?,88628.85,9500,9472,45723,Toyota,Highlander,2022,1
507446,28,114,2008-07-22,C,250/500,2000,1109.71,0,614197,MALE,High School,transport-moving,video-games,other-relative,28075,0,2026-01-16,Multi-vehicle Collision,Rear Collision,Major Damage,Other,S6,Northbend,16,2,NO,1,0,?,86107.05,7150,20836,34373,Accura,TL,2017,0
924255,37,206,2009-12-01,C,250/500,500,1028.5,0,638607,MALE,JD,tech-support,golf,other-relative,0,0,2026-01-17,Vehicle Theft,?,Minor Damage,Police,S4,Springfield,6,1,?,1,2,NO,11348.1,1496,748,6551,Accura,TL,2019,0
714599,30,0,2022-03-02,A,500/1000,1000,1401.82,0,449748,MALE,College,tech-support,base-jumping,wife,60540,-40360,2026-01-12,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,S1,Springfield,6,4,?,1,1,NO,51422.850000000006,6864,6858,26559,Accura,MDX,2013,0
730068,39,32,2005-05-05,B,250/500,2000,542.89,5000000,458601,MALE,Associate,armed-forces,polo,unmarried,0,0,2026-01-30,Parked Car,?,Trivial Damage,Police,S5,Springfield,22,1,YES,0,0,NO,3427.65,450,427,1840,Honda,CRV,2026,0
410348,40,263,2023-07-12,C,250/500,500,1414.42,0,586331,MALE,MD,armed-forces,base-jumping,husband,0,0,2026-02-24,Multi-vehicle Collision,Side Collision,Major Damage,Other,S1,Columbus,6,3,?,0,2,YES,67984.65000000001,8949,4912,36285,Audi,A3,2013,1
344184,40,264,2005-01-02,C,100/300,500,1409.2,0,441404,FEMALE,MD,exec-managerial,chess,other-relative,35700,0,2026-02-05,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,S1,Arlington,6,3,YES,2,2,NO,112020.3,13884,7017,59332,Dodge,Neon,2006,1
492463,53,440,2013-11-18,C,500/1000,2000,1157.86,0,608510,FEMALE,MD,craft-repair,bungie-jumping,unmarried,63991,0,2025-12-24,Multi-vehicle Collision,Rear Collision,Major Damage,Police,S1,Hillsdale,4,3,?,2,0,?,86123.25,13045,6410,45659,Jeep,Wrangler,2018,0
733614,26,103,2025-05-24,A,100/300,500,998.95,0,490179,FEMALE,JD,armed-forces,skydiving,wife,64746,0,2026-02-13,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,S1,Arlington,14,3,?,1,0,NO,83737.8,12059,11605,36070,Nissan,Ultima,2013,0
313921,25,100,2018-03-03,B,250/500,1000,411.66,0,619557,MALE,Masters,machine-op-inspct,golf,other-relative,26832,0,2026-01-23,Parked Car,?,Minor Damage,,S2,Hillsdale,7,1,?,0,3,NO,7828.650000000001,1164,597,4014,Mercedes,E400,2020,0
672526,58,431,2015-01-24,A,250/500,2000,1273.55,7000000,488288,MALE,MD,other-service,bungie-jumping,own-child,0,0,2025-12-12,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,S1,Riverwood,19,3,?,0,3,YES,111975.75000000001,17079,8024,57947,Nissan,Pathfinder,2009,0
667196,38,239,2008-07-06,A,500/1000,2000,1324.86,5000000,627247,FEMALE,Masters,exec-managerial,video-games,wife,0,0,2025-12-10,Vehicle Theft,?,Trivial Damage,,S5,Northbrook,10,1,?,2,1,?,8972.1,679,1302,4536,Accura,TL,2016,0
402694,35,165,2025-10-01,A,100/300,1000,1052.29,0,643720,FEMALE,High School,machine-op-inspct,base-jumping,wife,65796,-70928,2026-01-25,Single Vehicle Collision,Side Collision,Total Loss,Other,S1,Columbus,18,1,NO,0,2,YES,72249.3,4743,4758,46072,Honda,CRV,2016,0
276629,29,88,2010-10-01,C,100/300,1000,1374.53,4000000,442735,FEMALE,High School,priv-house-serv,polo,own-child,62200,0,2026-02-20,Single Vehicle Collision,Side Collision,Minor Damage,Police,S5,Hillsdale,19,1,?,1,0,NO,82340.55,6804,6467,47392,Nissan,Maxima,2022,0
328897,38,210,2020-02-21,B,100/300,2000,1147.46,0,613655,FEMALE,Associate,armed-forces,exercise,husband,0,-37725,2026-01-08,Single Vehicle Collision,Side Collision,Major Damage,Other,S3,Hillsdale,12,1,YES,1,1,NO,103707.0,7110,13995,57333,Nissan,Ultima,2016,0
974815,46,246,2012-08-10,A,250/500,2000,1609.59,0,586646,MALE,College,farming-fishing,base-jumping,other-relative,0,-56959,2026-03-17,Single Vehicle Collision,Front Collision,Major Damage,Other,S1,Hillsdale,18,1,YES,1,2,YES,82696.95000000001,11651,5345,45086,Honda,Civic,2020,1
460664,43,258,2007-06-15,C,500/1000,1000,1253.92,0,584589,FEMALE,Masters,handlers-cleaners,movies,not-in-family,0,0,2025-12-12,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,S2,Riverwood,17,1,YES,2,3,YES,103119.75,13524,6385,57407,Nissan,Ultima,2008,0
479307,36,164,2015-09-16,B,100/300,2000,1178.81,0,449296,MALE,MD,handlers-cleaners,paintball,own-child,64681,-69455,2026-01-22,Multi-vehicle Collision,Rear Collision,Major Damage,Police,S7,Hillsdale,19,3,?,2,0,NO,112506.3,14514,14166,53287,Nissan,Pathfinder,2010,0
250258,29,9,2005-04-01,B,100/300,1000,1108.19,0,445021,FEMALE,High School,machine-op-inspct,dancing,not-in-family,0,0,2026-01-28,Single Vehicle Collision,Rear Collision,Total Loss,Police,S1,Northbrook,12,1,?,0,0,NO,114639.3,15876,15720,51912,BMW,3 Series,2022,0
192890,28,2,2010-05-29,B,250/500,1000,1348.6,0,428418,FEMALE,JD,machine-op-inspct,golf,not-in-family,0,0,2026-01-28,Single Vehicle Collision,Side Collision,Minor Damage,Fire,S1,Northbend,19,1,YES,0,2,YES,77153.85,6705,6453,44586,Saab,92x,2019,0
313653,26,79,2003-03-09,A,500/1000,500,1041.78,0,639716,MALE,JD,other-service,skydiving,other-relative,0,-65569,2026-01-15,Parked Car,?,Trivial Damage,Police,S2,Northbend,4,1,NO,0,3,NO,8109.450000000001,528,1075,4338,Volkswagen,Passat,2020,0
625035,59,449,2001-10-12,A,500/1000,1000,1074.72,0,630441,FEMALE,Associate,prof-specialty,basketball,husband,0,-56400,2026-01-30,Multi-vehicle Collision,Rear Collision,Major Damage,Police,S4,Northbend,6,3,?,0,2,YES,109129.95000000001,6457,19152,54689,Saab,95,2011,1
811865,27,131,2001-03-11,A,500/1000,1000,1380.69,0,448293,MALE,Masters,machine-op-inspct,base-jumping,not-in-family,0,0,2026-03-16,Single Vehicle Collision,Side Collision,Major Damage,Fire,S1,Springfield,23,1,?,2,3,?,58576.50000000001,9731,4920,31158,Toyota,Camry,2016,0
949195,31,127,2023-07-30,B,500/1000,2000,1232.78,0,480288,MALE,PhD,exec-managerial,bungie-jumping,own-child,0,-39412,2026-01-22,Multi-vehicle Collision,Side Collision,Total Loss,Other,S2,Columbus,16,3,NO,2,3,?,67799.70000000001,8775,4294,35208,Suburu,Legacy,2016,0
118888,31,162,2001-07-06,C,500/1000,500,1300.59,7000000,436608,MALE,High School,farming-fishing,reading,own-child,38705,-41017,2026-02-04,Multi-vehicle Collision,Rear Collision,Major Damage,Other,S7,Arlington,2,4,NO,2,2,NO,62463.15,4793,9950,35059,Accura,TL,2022,1
540623,30,131,2012-07-01,A,100/300,2000,751.99,0,454610,FEMALE,College,sales,chess,other-relative,0,-40675,2026-02-22,Single Vehicle Collision,Rear Collision,Total Loss,Fire,S2,Columbus,0,1,?,1,0,NO,81456.3,5722,5884,49944,Ford,F150,2010,1
568106,47,302,2006-12-21,B,100/300,2000,1294.81,0,446829,FEMALE,JD,transport-moving,skydiving,husband,33783,0,2026-01-11,Single Vehicle Collision,Front Collision,Total Loss,Police,S2,Riverwood,19,1,?,1,1,?,74660.40000000001,4996,10305,41346,Volkswagen,Passat,2013,0
906665,53,365,2006-06-19,A,250/500,2000,1511.02,0,458758,FEMALE,Masters,priv-house-serv,video-games,not-in-family,0,0,2026-02-09,Multi-vehicle Collision,Front Collision,Total Loss,Police,S3,Springfield,10,2,YES,1,3,NO,100653.3,7182,14151,58308,Jeep,Wrangler,2023,0
385540,33,15,2008-11-16,B,100/300,1000,1884.51,0,467578,MALE,JD,tech-support,cross-fit,not-in-family,55452,0,2026-01-29,Multi-vehicle Collision,Side Collision,Total Loss,Other,S2,Arlington,21,3,YES,1,0,?,91327.5,12632,6359,51118,Audi,A5,2020,0
379603,44,229,2011-05-28,C,250/500,2000,990.19,0,457245,FEMALE,College,prof-specialty,hiking,other-relative,46126,-38493,2026-01-28,Single Vehicle Collision,Front Collision,Total Loss,Fire,S2,Riverwood,19,1,NO,0,2,YES,99887.85,12846,13048,45717,BMW,X5,2026,0
810966,42,297,2014-01-06,A,500/1000,1000,1434.68,0,584405,FEMALE,Associate,sales,base-jumping,not-in-family,0,0,2026-01-19,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,S1,Riverwood,19,3,YES,1,3,?,95544.90000000001,7985,7650,55313,Jeep,Wrangler,2021,0
339340,28,88,2015-01-04,A,100/300,500,1100.8,0,595502,FEMALE,Masters,transport-moving,polo,own-child,0,0,2026-02-08,Single Vehicle Collision,Side Collision,Minor Damage,Police,S1,Riverwood,2,1,?,2,1,YES,46215.9,6570,3285,26384,Ford,F150,2007,0
295625,32,124,2017-08-21,A,500/1000,500,1304.13,0,577470,FEMALE,Associate,craft-repair,paintball,own-child,76500,0,2025-12-20,Vehicle Theft,?,Minor Damage,,S5,Arlington,8,1,YES,1,3,?,6636.6,458,906,3421,Saab,92x,2009,0
529453,32,125,2004-08-01,B,100/300,500,1039.89,0,591929,FEMALE,High School,transport-moving,cross-fit,other-relative,0,-28724,2026-01-20,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,S1,Springfield,2,3,NO,0,2,?,92800.35,0,14887,53139,Ford,Escape,2024,1
716272,43,280,2022-07-07,C,250/500,1000,1427.02,0,606673,MALE,JD,machine-op-inspct,camping,wife,58594,0,2025-12-26,Multi-vehicle Collision,Front Collision,Minor Damage,Other,S1,Arlington,0,3,YES,1,2,NO,118374.75000000001,13668,13837,56649,Ford,Escape,2010,0
110858,25,78,2022-11-23,B,500/1000,1000,1421.82,0,471530,FEMALE,Associate,priv-house-serv,hiking,husband,0,0,2025-12-24,Multi-vehicle Collision,Side Collision,Total Loss,Other,S3,Springfield,23,2,?,2,3,YES,87357.15000000001,6392,6321,54527,Saab,93,2022,0
752149,46,285,2002-09-25,C,100/300,1000,1256.83,0,615876,FEMALE,Masters,sales,basketball,other-relative,52785,0,2025-12-12,Vehicle Theft,?,Trivial Damage,Police,S2,Columbus,8,1,NO,1,1,NO,3666.6000000000004,302,285,2102,Ford,F150,2024,0
155587,29,125,2018-04-15,B,500/1000,2000,897.55,0,458392,FEMALE,PhD,sales,video-games,husband,53611,0,2026-01-22,Single Vehicle Collision,Front Collision,Total Loss,Other,S2,Hillsdale,7,1,NO,1,3,?,104500.8,14114,6672,54350,Suburu,Forrestor,2020,0
417835,32,80,2010-01-17,C,250/500,1000,1494.0,4000000,457992,MALE,PhD,protective-serv,board-games,own-child,0,-27342,2026-02-15,Single Vehicle Collision,Front Collision,Major Damage,Other,S3,Springfield,21,1,NO,1,0,NO,75967.20000000001,4953,10200,38658,Honda,CRV,2020,1
497811,23,56,2003-04-29,A,500/1000,2000,1424.35,5000000,448443,MALE,High School,transport-moving,reading,own-child,56982,0,2025-12-31,Single Vehicle Collision,Rear Collision,Major Damage,Fire,S5,Riverwood,8,1,NO,2,1,NO,68284.35,4511,9242,37079,Chevrolet,Tahoe,2018,1
578038,32,102,2004-01-17,C,100/300,1000,953.39,6000000,644489,MALE,MD,armed-forces,exercise,own-child,0,0,2026-01-08,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,S1,Columbus,21,1,NO,1,0,YES,103114.35,12499,6583,55209,Chevrolet,Malibu,2013,0
168122,43,310,2024-12-18,B,100/300,2000,1289.44,5000000,431262,FEMALE,High School,prof-specialty,kayaking,husband,58999,0,2026-02-08,Multi-vehicle Collision,Side Collision,Major Damage,Ambulance,S4,Springfield,6,3,NO,2,0,YES,105622.65000000001,7134,13952,59826,Suburu,Legacy,2024,0
114633,39,205,2021-01-13,A,250/500,500,1235.58,0,429580,MALE,High School,priv-house-serv,reading,husband,38638,-55545,2026-02-09,Single Vehicle Collision,Rear Collision,Total Loss,Police,S3,Arlington,8,1,NO,2,0,?,112135.05,9131,9060,62611,Audi,A3,2026,0
869383,55,416,2001-06-23,A,250/500,500,823.39,0,616567,MALE,High School,adm-clerical,movies,unmarried,70788,0,2026-02-17,Vehicle Theft,?,Trivial Damage,Police,S2,Northbend,7,1,?,2,3,?,9150.300000000001,625,1240,4704,Accura,MDX,2023,0
646156,43,304,2010-01-05,A,500/1000,1000,704.56,7000000,497402,FEMALE,Associate,machine-op-inspct,camping,other-relative,40840,-63529,2025-12-19,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,S5,Springfield,20,1,?,2,0,?,83640.6,6542,7017,46033,Nissan,Maxima,2024,0
124942,49,374,2018-03-06,A,100/300,1000,1293.24,0,483535,MALE,Associate,sales,bungie-jumping,other-relative,0,0,2026-01-24,Single Vehicle Collision,Front Collision,Major Damage,Police,S1,Riverwood,16,1,YES,2,3,NO,51182.55,0,0,35975,Audi,A5,2007,1
357901,45,221,2025-05-07,B,500/1000,1000,1575.99,6000000,590552,MALE,Associate,sales,board-games,unmarried,68310,-48024,2026-03-09,Vehicle Theft,?,Minor Damage,,S1,Arlington,20,1,NO,0,1,NO,8599.5,1339,633,4459,Accura,RSX,2020,0
427127,38,208,2011-10-29,B,100/300,2000,1145.83,0,616777,FEMALE,MD,tech-support,kayaking,wife,0,-45100,2026-02-20,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,S2,Northbrook,5,1,NO,0,1,?,121848.3,17266,16525,56169,Ford,F150,2014,0
156491,36,41,2025-03-02,A,500/1000,1000,1535.8,0,482997,MALE,PhD,handlers-cleaners,skydiving,other-relative,63369,0,2026-02-09,Multi-vehicle Collision,Front Collision,Total Loss,Other,S2,Columbus,1,3,YES,2,2,?,80563.95000000001,6534,6562,48909,Nissan,Ultima,2017,0
249462,42,265,2002-11-13,A,250/500,2000,1150.11,0,451140,MALE,Masters,exec-managerial,camping,unmarried,0,-45073,2025-12-26,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,S7,Riverwood,17,1,?,1,3,YES,57951.450000000004,7529,7875,27097,Chevrolet,Silverado,2012,0
727034,42,236,2008-08-09,A,500/1000,2000,1650.67,0,630903,FEMALE,Associate,tech-support,board-games,other-relative,65019,0,2026-01-25,Vehicle Theft,?,Minor Damage,,S1,Springfield,6,1,NO,0,1,?,5038.200000000001,707,682,2368,Chevrolet,Malibu,2022,0
994833,53,360,2024-07-09,B,250/500,500,1764.46,0,607401,MALE,Associate,tech-support,exercise,wife,0,0,2026-01-16,Single Vehicle Collision,Front Collision,Minor Damage,Fire,S5,Riverwood,23,1,YES,2,2,NO,93275.55,12987,6012,50549,Chevrolet,Malibu,2020,0
207478,45,286,2025-07-05,B,500/1000,1000,1554.58,0,470404,MALE,High School,handlers-cleaners,bungie-jumping,husband,0,0,2026-02-04,Multi-vehicle Collision,Side Collision,Total Loss,Fire,S5,Columbus,17,2,YES,2,3,NO,74866.95000000001,6639,7015,40590,Saab,95,2017,0
807981,42,275,2001-10-02,C,100/300,500,1402.33,0,465596,FEMALE,College,protective-serv,yachting,not-in-family,0,-70420,2026-01-05,Single Vehicle Collision,Rear Collision,Minor Damage,Police,S2,Northbend,23,1,YES,0,0,?,103092.75,15860,15986,49959,Saab,92x,2018,0
293663,26,108,2020-08-11,A,500/1000,1000,1661.33,0,466386,FEMALE,Associate,priv-house-serv,golf,own-child,0,-63419,2026-02-18,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,S2,Springfield,3,1,?,0,3,?,74675.25,5842,5934,45540,Audi,A3,2021,0
126740,31,96,2025-08-02,C,100/300,1000,1073.02,3000000,635358,MALE,JD,craft-repair,golf,unmarried,0,0,2025-12-29,Single Vehicle Collision,Front Collision,Total Loss,Fire,S1,Arlington,17,1,YES,1,1,NO,55802.25000000001,4368,4437,31126,Dodge,RAM,2010,0
433025,37,167,2008-09-23,C,500/1000,2000,1433.56,0,608212,FEMALE,PhD,other-service,yachting,other-relative,50045,0,2026-03-14,Single Vehicle Collision,Side Collision,Minor Damage,Ambulance,S1,Hillsdale,13,1,YES,2,3,?,107002.35,16520,7965,54203,Accura,MDX,2006,0
236247,38,244,2010-07-29,C,500/1000,2000,1338.59,7000000,623570,MALE,Masters,armed-forces,base-jumping,other-relative,0,-43515,2026-02-08,Multi-vehicle Collision,Side Collision,Minor Damage,Police,S2,Hillsdale,5,3,?,1,1,?,84006.45000000001,5774,11705,46464,Dodge,RAM,2012,0
